Time (s), AI0 (V), AI1 (V) 
1.287200E+1,2.010584E+0,5.529176E-2
1.287300E+1,2.009927E+0,5.397684E-2
1.287400E+1,2.009927E+0,5.200445E-2
1.287500E+1,2.009269E+0,5.200445E-2
1.287600E+1,2.009598E+0,5.200445E-2
1.287700E+1,2.009269E+0,5.200445E-2
1.287800E+1,2.008612E+0,5.299064E-2
1.287900E+1,2.008941E+0,5.397684E-2
1.288000E+1,2.008612E+0,5.430557E-2
1.288100E+1,2.008941E+0,5.529176E-2
1.288200E+1,2.008283E+0,5.594922E-2
1.288300E+1,2.008612E+0,5.594922E-2
1.288400E+1,2.007626E+0,5.529176E-2
1.288500E+1,2.006639E+0,5.331938E-2
1.288600E+1,2.007297E+0,5.134699E-2
1.288700E+1,2.006639E+0,5.003207E-2
1.288800E+1,2.006968E+0,4.773095E-2
1.288900E+1,2.005982E+0,4.542983E-2
1.289000E+1,2.005653E+0,4.411491E-2
1.289100E+1,2.004338E+0,4.345745E-2
1.289200E+1,2.005982E+0,4.214252E-2
1.289300E+1,2.004996E+0,4.247126E-2
1.289400E+1,2.004338E+0,4.279999E-2
1.289500E+1,2.004338E+0,4.312872E-2
1.289600E+1,2.003352E+0,4.411491E-2
1.289700E+1,2.004010E+0,4.542983E-2
1.289800E+1,2.003023E+0,4.575856E-2
1.289900E+1,2.003352E+0,4.608730E-2
1.290000E+1,2.003023E+0,4.542983E-2
1.290100E+1,2.003352E+0,4.378618E-2
1.290200E+1,2.001708E+0,4.181379E-2
1.290300E+1,2.001051E+0,3.885522E-2
1.290400E+1,2.001380E+0,3.721156E-2
1.290500E+1,2.000394E+0,3.523918E-2
1.290600E+1,2.000394E+0,3.326679E-2
1.290700E+1,2.000065E+0,3.162314E-2
1.290800E+1,1.999407E+0,3.063694E-2
1.290900E+1,1.999407E+0,2.965075E-2
1.291000E+1,1.999079E+0,2.932202E-2
1.291100E+1,1.998750E+0,3.030821E-2
1.291200E+1,1.998750E+0,3.096567E-2
1.291300E+1,1.997435E+0,3.096567E-2
1.291400E+1,1.997764E+0,3.162314E-2
1.291500E+1,1.996449E+0,3.228060E-2
1.291600E+1,1.996777E+0,3.195187E-2
1.291700E+1,1.996120E+0,3.162314E-2
1.291800E+1,1.995791E+0,2.932202E-2
1.291900E+1,1.994805E+0,2.702090E-2
1.292000E+1,1.994476E+0,2.537725E-2
1.292100E+1,1.994148E+0,2.274740E-2
1.292200E+1,1.993490E+0,1.978882E-2
1.292300E+1,1.993490E+0,1.880263E-2
1.292400E+1,1.992833E+0,1.650151E-2
1.292500E+1,1.993161E+0,1.485786E-2
1.292600E+1,1.992175E+0,1.485786E-2
1.292700E+1,1.991518E+0,1.452913E-2
1.292800E+1,1.991189E+0,1.518659E-2
1.292900E+1,1.990532E+0,1.551532E-2
1.293000E+1,1.990203E+0,1.518659E-2
1.293100E+1,1.989217E+0,1.518659E-2
1.293200E+1,1.989545E+0,1.584405E-2
1.293300E+1,1.988559E+0,1.518659E-2
1.293400E+1,1.988559E+0,1.354294E-2
1.293500E+1,1.987244E+0,1.124182E-2
1.293600E+1,1.987244E+0,9.598165E-3
1.293700E+1,1.986258E+0,6.310856E-3
1.293800E+1,1.985601E+0,3.352277E-3
1.293900E+1,1.985601E+0,6.496833E-5
1.294000E+1,1.985272E+0,-2.236148E-3
1.294100E+1,1.984286E+0,-3.879803E-3
1.294200E+1,1.983299E+0,-4.865995E-3
1.294300E+1,1.983299E+0,-4.865995E-3
1.294400E+1,1.982642E+0,-6.509650E-3
1.294500E+1,1.982642E+0,-6.180919E-3
1.294600E+1,1.981327E+0,-5.194726E-3
1.294700E+1,1.981327E+0,-4.865995E-3
1.294800E+1,1.980670E+0,-5.523457E-3
1.294900E+1,1.980012E+0,-5.194726E-3
1.295000E+1,1.979355E+0,-7.167112E-3
1.295100E+1,1.978369E+0,-8.810766E-3
1.295200E+1,1.978040E+0,-1.078315E-2
1.295300E+1,1.977054E+0,-1.407046E-2
1.295400E+1,1.977382E+0,-1.702904E-2
1.295500E+1,1.976396E+0,-1.933016E-2
1.295600E+1,1.976067E+0,-2.163127E-2
1.295700E+1,1.974424E+0,-2.393239E-2
1.295800E+1,1.974424E+0,-2.590477E-2
1.295900E+1,1.973766E+0,-2.689097E-2
1.296000E+1,1.973109E+0,-2.721970E-2
1.296100E+1,1.972123E+0,-2.721970E-2
1.296200E+1,1.972780E+0,-2.721970E-2
1.296300E+1,1.970808E+0,-2.754843E-2
1.296400E+1,1.970808E+0,-2.787716E-2
1.296500E+1,1.970150E+0,-2.787716E-2
1.296600E+1,1.969164E+0,-2.787716E-2
1.296700E+1,1.967849E+0,-2.984954E-2
1.296800E+1,1.967849E+0,-3.149320E-2
1.296900E+1,1.967520E+0,-3.445178E-2
1.297000E+1,1.966863E+0,-3.708162E-2
1.297100E+1,1.965877E+0,-4.102639E-2
1.297200E+1,1.964891E+0,-4.299878E-2
1.297300E+1,1.964562E+0,-4.497117E-2
1.297400E+1,1.963904E+0,-4.727228E-2
1.297500E+1,1.962918E+0,-4.891594E-2
1.297600E+1,1.962261E+0,-4.891594E-2
1.297700E+1,1.961603E+0,-4.891594E-2
1.297800E+1,1.961274E+0,-4.825847E-2
1.297900E+1,1.960617E+0,-4.858721E-2
1.298000E+1,1.959960E+0,-4.792974E-2
1.298100E+1,1.959302E+0,-4.727228E-2
1.298200E+1,1.958645E+0,-4.760101E-2
1.298300E+1,1.958645E+0,-4.891594E-2
1.298400E+1,1.957001E+0,-4.957340E-2
1.298500E+1,1.956344E+0,-5.154578E-2
1.298600E+1,1.955029E+0,-5.384690E-2
1.298700E+1,1.954371E+0,-5.581929E-2
1.298800E+1,1.953714E+0,-5.877786E-2
1.298900E+1,1.952727E+0,-6.107898E-2
1.299000E+1,1.952399E+0,-6.272263E-2
1.299100E+1,1.952070E+0,-6.469502E-2
1.299200E+1,1.951413E+0,-6.502375E-2
1.299300E+1,1.951084E+0,-6.568121E-2
1.299400E+1,1.949769E+0,-6.600994E-2
1.299500E+1,1.949440E+0,-6.502375E-2
1.299600E+1,1.949111E+0,-6.469502E-2
1.299700E+1,1.948125E+0,-6.305137E-2
1.299800E+1,1.947468E+0,-6.370883E-2
1.299900E+1,1.945167E+0,-6.403756E-2
1.300000E+1,1.945824E+0,-6.469502E-2
1.300100E+1,1.944509E+0,-6.600994E-2
1.300200E+1,1.943523E+0,-6.633867E-2
1.300300E+1,1.942537E+0,-6.896852E-2
1.300400E+1,1.941551E+0,-7.159837E-2
1.300500E+1,1.941551E+0,-7.324202E-2
1.300600E+1,1.940893E+0,-7.620060E-2
1.300700E+1,1.939907E+0,-7.817299E-2
1.300800E+1,1.938592E+0,-7.915918E-2
1.300900E+1,1.938263E+0,-7.883045E-2
1.301000E+1,1.937606E+0,-7.915918E-2
1.301100E+1,1.936620E+0,-7.915918E-2
1.301200E+1,1.935962E+0,-7.850172E-2
1.301300E+1,1.935633E+0,-7.718679E-2
1.301400E+1,1.933990E+0,-7.685806E-2
1.301500E+1,1.933990E+0,-7.554314E-2
1.301600E+1,1.932675E+0,-7.620060E-2
1.301700E+1,1.932346E+0,-7.685806E-2
1.301800E+1,1.931360E+0,-7.751552E-2
1.301900E+1,1.931031E+0,-7.981664E-2
1.302000E+1,1.930374E+0,-8.146030E-2
1.302100E+1,1.929059E+0,-8.409014E-2
1.302200E+1,1.928730E+0,-8.573380E-2
1.302300E+1,1.927744E+0,-8.671999E-2
1.302400E+1,1.927415E+0,-8.902111E-2
1.302500E+1,1.925443E+0,-8.967857E-2
1.302600E+1,1.925114E+0,-8.902111E-2
1.302700E+1,1.925443E+0,-8.902111E-2
1.302800E+1,1.924457E+0,-8.902111E-2
1.302900E+1,1.923142E+0,-8.704872E-2
1.303000E+1,1.922813E+0,-8.639126E-2
1.303100E+1,1.921827E+0,-8.573380E-2
1.303200E+1,1.921169E+0,-8.474760E-2
1.303300E+1,1.921169E+0,-8.507634E-2
1.303400E+1,1.918539E+0,-8.606253E-2
1.303500E+1,1.918211E+0,-8.737745E-2
1.303600E+1,1.917553E+0,-8.836364E-2
1.303700E+1,1.917882E+0,-9.066476E-2
1.303800E+1,1.916567E+0,-9.230842E-2
1.303900E+1,1.915581E+0,-9.460953E-2
1.304000E+1,1.914923E+0,-9.658192E-2
1.304100E+1,1.913608E+0,-9.756811E-2
1.304200E+1,1.913608E+0,-9.789684E-2
1.304300E+1,1.912622E+0,-9.691065E-2
1.304400E+1,1.911636E+0,-9.658192E-2
1.304500E+1,1.910979E+0,-9.559572E-2
1.304600E+1,1.909992E+0,-9.362334E-2
1.304700E+1,1.909335E+0,-9.263715E-2
1.304800E+1,1.908349E+0,-9.165095E-2
1.304900E+1,1.908349E+0,-9.066476E-2
1.305000E+1,1.907034E+0,-9.132222E-2
1.305100E+1,1.906705E+0,-9.197968E-2
1.305200E+1,1.906048E+0,-9.428080E-2
1.305300E+1,1.904733E+0,-9.460953E-2
1.305400E+1,1.905061E+0,-9.691065E-2
1.305500E+1,1.903418E+0,-9.723938E-2
1.305600E+1,1.903089E+0,-1.001980E-1
1.305700E+1,1.901445E+0,-1.008554E-1
1.305800E+1,1.900459E+0,-1.021703E-1
1.305900E+1,1.899473E+0,-1.011841E-1
1.306000E+1,1.899473E+0,-1.008554E-1
1.306100E+1,1.898487E+0,-1.011841E-1
1.306200E+1,1.897501E+0,-9.855430E-2
1.306300E+1,1.897172E+0,-9.822557E-2
1.306400E+1,1.896514E+0,-9.756811E-2
1.306500E+1,1.895857E+0,-9.625319E-2
1.306600E+1,1.894871E+0,-9.658192E-2
1.306700E+1,1.894871E+0,-9.691065E-2
1.306800E+1,1.893885E+0,-9.756811E-2
1.306900E+1,1.892570E+0,-9.888303E-2
1.307000E+1,1.892570E+0,-1.005267E-1
1.307100E+1,1.890926E+0,-1.024991E-1
1.307200E+1,1.890269E+0,-1.034853E-1
1.307300E+1,1.889611E+0,-1.057864E-1
1.307400E+1,1.888625E+0,-1.061151E-1
1.307500E+1,1.888954E+0,-1.071013E-1
1.307600E+1,1.887639E+0,-1.061151E-1
1.307700E+1,1.887310E+0,-1.057864E-1
1.307800E+1,1.886324E+0,-1.044715E-1
1.307900E+1,1.885666E+0,-1.034853E-1
1.308000E+1,1.884023E+0,-1.024991E-1
1.308100E+1,1.884023E+0,-1.008554E-1
1.308200E+1,1.884351E+0,-1.011841E-1
1.308300E+1,1.883365E+0,-1.005267E-1
1.308400E+1,1.882050E+0,-1.011841E-1
1.308500E+1,1.881393E+0,-1.021703E-1
1.308600E+1,1.880735E+0,-1.038140E-1
1.308700E+1,1.880078E+0,-1.051289E-1
1.308800E+1,1.879420E+0,-1.074300E-1
1.308900E+1,1.878434E+0,-1.090737E-1
1.309000E+1,1.877448E+0,-1.094024E-1
1.309100E+1,1.876462E+0,-1.110461E-1
1.309200E+1,1.875804E+0,-1.107173E-1
1.309300E+1,1.875804E+0,-1.103886E-1
1.309400E+1,1.875147E+0,-1.100599E-1
1.309500E+1,1.875147E+0,-1.084162E-1
1.309600E+1,1.873503E+0,-1.074300E-1
1.309700E+1,1.872517E+0,-1.064438E-1
1.309800E+1,1.872188E+0,-1.054577E-1
1.309900E+1,1.871531E+0,-1.048002E-1
1.310000E+1,1.871202E+0,-1.038140E-1
1.310100E+1,1.870545E+0,-1.051289E-1
1.310200E+1,1.869887E+0,-1.057864E-1
1.310300E+1,1.868572E+0,-1.071013E-1
1.310400E+1,1.868244E+0,-1.094024E-1
1.310500E+1,1.867586E+0,-1.110461E-1
1.310600E+1,1.867257E+0,-1.126897E-1
1.310700E+1,1.866271E+0,-1.140047E-1
1.310800E+1,1.864627E+0,-1.136759E-1
1.310900E+1,1.865285E+0,-1.140047E-1
1.311000E+1,1.863970E+0,-1.123610E-1
1.311100E+1,1.862984E+0,-1.117035E-1
1.311200E+1,1.863313E+0,-1.107173E-1
1.311300E+1,1.862326E+0,-1.110461E-1
1.311400E+1,1.861669E+0,-1.084162E-1
1.311500E+1,1.861669E+0,-1.077588E-1
1.311600E+1,1.861011E+0,-1.074300E-1
1.311700E+1,1.860354E+0,-1.080875E-1
1.311800E+1,1.859039E+0,-1.080875E-1
1.311900E+1,1.858382E+0,-1.094024E-1
1.312000E+1,1.857724E+0,-1.117035E-1
1.312100E+1,1.857395E+0,-1.133472E-1
1.312200E+1,1.856738E+0,-1.146621E-1
1.312300E+1,1.856080E+0,-1.153196E-1
1.312400E+1,1.855752E+0,-1.163058E-1
1.312500E+1,1.855094E+0,-1.169632E-1
1.312600E+1,1.854108E+0,-1.156483E-1
1.312700E+1,1.854766E+0,-1.149908E-1
1.312800E+1,1.854108E+0,-1.143334E-1
1.312900E+1,1.852464E+0,-1.130185E-1
1.313000E+1,1.852136E+0,-1.113748E-1
1.313100E+1,1.851807E+0,-1.100599E-1
1.313200E+1,1.852136E+0,-1.094024E-1
1.313300E+1,1.850492E+0,-1.090737E-1
1.313400E+1,1.849835E+0,-1.097312E-1
1.313500E+1,1.849506E+0,-1.103886E-1
1.313600E+1,1.848520E+0,-1.117035E-1
1.313700E+1,1.848191E+0,-1.133472E-1
1.313800E+1,1.847533E+0,-1.143334E-1
1.313900E+1,1.846876E+0,-1.163058E-1
1.314000E+1,1.846547E+0,-1.176207E-1
1.314100E+1,1.845232E+0,-1.179494E-1
1.314200E+1,1.844904E+0,-1.179494E-1
1.314300E+1,1.844575E+0,-1.172920E-1
1.314400E+1,1.843917E+0,-1.169632E-1
1.314500E+1,1.843589E+0,-1.153196E-1
1.314600E+1,1.842274E+0,-1.133472E-1
1.314700E+1,1.841945E+0,-1.126897E-1
1.314800E+1,1.841616E+0,-1.113748E-1
1.314900E+1,1.841616E+0,-1.100599E-1
1.315000E+1,1.840959E+0,-1.097312E-1
1.315100E+1,1.839973E+0,-1.110461E-1
1.315200E+1,1.839315E+0,-1.113748E-1
1.315300E+1,1.838986E+0,-1.126897E-1
1.315400E+1,1.838658E+0,-1.149908E-1
1.315500E+1,1.838329E+0,-1.163058E-1
1.315600E+1,1.837672E+0,-1.169632E-1
1.315700E+1,1.837343E+0,-1.182782E-1
1.315800E+1,1.836357E+0,-1.189356E-1
1.315900E+1,1.836357E+0,-1.176207E-1
1.316000E+1,1.835370E+0,-1.172920E-1
1.316100E+1,1.835370E+0,-1.159770E-1
1.316200E+1,1.835042E+0,-1.143334E-1
1.316300E+1,1.834055E+0,-1.133472E-1
1.316400E+1,1.834055E+0,-1.117035E-1
1.316500E+1,1.833727E+0,-1.100599E-1
1.316600E+1,1.832741E+0,-1.094024E-1
1.316700E+1,1.832083E+0,-1.094024E-1
1.316800E+1,1.831754E+0,-1.097312E-1
1.316900E+1,1.831097E+0,-1.113748E-1
1.317000E+1,1.830111E+0,-1.120323E-1
1.317100E+1,1.830111E+0,-1.140047E-1
1.317200E+1,1.830111E+0,-1.146621E-1
1.317300E+1,1.829125E+0,-1.163058E-1
1.317400E+1,1.828467E+0,-1.166345E-1
1.317500E+1,1.828796E+0,-1.163058E-1
1.317600E+1,1.827810E+0,-1.153196E-1
1.317700E+1,1.827810E+0,-1.146621E-1
1.317800E+1,1.827481E+0,-1.126897E-1
1.317900E+1,1.826495E+0,-1.117035E-1
1.318000E+1,1.826166E+0,-1.103886E-1
1.318100E+1,1.825180E+0,-1.084162E-1
1.318200E+1,1.825508E+0,-1.071013E-1
1.318300E+1,1.825180E+0,-1.071013E-1
1.318400E+1,1.823865E+0,-1.074300E-1
1.318500E+1,1.824194E+0,-1.077588E-1
1.318600E+1,1.823536E+0,-1.077588E-1
1.318700E+1,1.823536E+0,-1.097312E-1
1.318800E+1,1.821892E+0,-1.110461E-1
1.318900E+1,1.822879E+0,-1.120323E-1
1.319000E+1,1.821892E+0,-1.130185E-1
1.319100E+1,1.821235E+0,-1.140047E-1
1.319200E+1,1.821235E+0,-1.140047E-1
1.319300E+1,1.820578E+0,-1.123610E-1
1.319400E+1,1.819920E+0,-1.110461E-1
1.319500E+1,1.820578E+0,-1.097312E-1
1.319600E+1,1.819591E+0,-1.080875E-1
1.319700E+1,1.818934E+0,-1.067726E-1
1.319800E+1,1.818934E+0,-1.054577E-1
1.319900E+1,1.818276E+0,-1.034853E-1
1.320000E+1,1.817948E+0,-1.031565E-1
1.320100E+1,1.818605E+0,-1.038140E-1
1.320200E+1,1.817290E+0,-1.051289E-1
1.320300E+1,1.816304E+0,-1.054577E-1
1.320400E+1,1.816633E+0,-1.071013E-1
1.320500E+1,1.815975E+0,-1.077588E-1
1.320600E+1,1.815318E+0,-1.100599E-1
1.320700E+1,1.814989E+0,-1.110461E-1
1.320800E+1,1.814660E+0,-1.107173E-1
1.320900E+1,1.814003E+0,-1.107173E-1
1.321000E+1,1.813674E+0,-1.100599E-1
1.321100E+1,1.813674E+0,-1.074300E-1
1.321200E+1,1.813017E+0,-1.067726E-1
1.321300E+1,1.812688E+0,-1.054577E-1
1.321400E+1,1.812688E+0,-1.034853E-1
1.321500E+1,1.812030E+0,-1.031565E-1
1.321600E+1,1.812030E+0,-1.018416E-1
1.321700E+1,1.811373E+0,-1.011841E-1
1.321800E+1,1.812030E+0,-1.018416E-1
1.321900E+1,1.810387E+0,-1.034853E-1
1.322000E+1,1.810716E+0,-1.051289E-1
1.322100E+1,1.809729E+0,-1.064438E-1
1.322200E+1,1.809401E+0,-1.074300E-1
1.322300E+1,1.809072E+0,-1.087450E-1
1.322400E+1,1.808414E+0,-1.094024E-1
1.322500E+1,1.808743E+0,-1.100599E-1
1.322600E+1,1.808743E+0,-1.100599E-1
1.322700E+1,1.808414E+0,-1.090737E-1
1.322800E+1,1.807428E+0,-1.071013E-1
1.322900E+1,1.807757E+0,-1.061151E-1
1.323000E+1,1.807100E+0,-1.041427E-1
1.323100E+1,1.806771E+0,-1.028278E-1
1.323200E+1,1.806771E+0,-1.015129E-1
1.323300E+1,1.806113E+0,-1.015129E-1
1.323400E+1,1.806113E+0,-1.018416E-1
1.323500E+1,1.806442E+0,-1.024991E-1
1.323600E+1,1.804798E+0,-1.034853E-1
1.323700E+1,1.805127E+0,-1.054577E-1
1.323800E+1,1.804141E+0,-1.071013E-1
1.323900E+1,1.804470E+0,-1.087450E-1
1.324000E+1,1.804470E+0,-1.090737E-1
1.324100E+1,1.803812E+0,-1.094024E-1
1.324200E+1,1.804141E+0,-1.103886E-1
1.324300E+1,1.803483E+0,-1.094024E-1
1.324400E+1,1.803483E+0,-1.080875E-1
1.324500E+1,1.803155E+0,-1.064438E-1
1.324600E+1,1.801840E+0,-1.054577E-1
1.324700E+1,1.802497E+0,-1.041427E-1
1.324800E+1,1.802826E+0,-1.024991E-1
1.324900E+1,1.801840E+0,-1.021703E-1
1.325000E+1,1.801840E+0,-1.024991E-1
1.325100E+1,1.801511E+0,-1.028278E-1
1.325200E+1,1.801182E+0,-1.031565E-1
1.325300E+1,1.800525E+0,-1.044715E-1
1.325400E+1,1.800854E+0,-1.064438E-1
1.325500E+1,1.800196E+0,-1.077588E-1
1.325600E+1,1.800525E+0,-1.094024E-1
1.325700E+1,1.799539E+0,-1.094024E-1
1.325800E+1,1.799539E+0,-1.103886E-1
1.325900E+1,1.799210E+0,-1.107173E-1
1.326000E+1,1.798881E+0,-1.094024E-1
1.326100E+1,1.798881E+0,-1.080875E-1
1.326200E+1,1.798881E+0,-1.067726E-1
1.326300E+1,1.798553E+0,-1.051289E-1
1.326400E+1,1.798224E+0,-1.028278E-1
1.326500E+1,1.798224E+0,-1.021703E-1
1.326600E+1,1.797895E+0,-1.018416E-1
1.326700E+1,1.797238E+0,-1.015129E-1
1.326800E+1,1.797238E+0,-1.021703E-1
1.326900E+1,1.797238E+0,-1.038140E-1
1.327000E+1,1.797238E+0,-1.044715E-1
1.327100E+1,1.796909E+0,-1.064438E-1
1.327200E+1,1.796580E+0,-1.077588E-1
1.327300E+1,1.796251E+0,-1.077588E-1
1.327400E+1,1.795594E+0,-1.097312E-1
1.327500E+1,1.795923E+0,-1.094024E-1
1.327600E+1,1.795594E+0,-1.087450E-1
1.327700E+1,1.795594E+0,-1.080875E-1
1.327800E+1,1.796580E+0,-1.067726E-1
1.327900E+1,1.795265E+0,-1.051289E-1
1.328000E+1,1.794279E+0,-1.044715E-1
1.328100E+1,1.794936E+0,-1.018416E-1
1.328200E+1,1.794608E+0,-1.005267E-1
1.328300E+1,1.793622E+0,-9.954050E-2
1.328400E+1,1.793622E+0,-9.954050E-2
1.328500E+1,1.794608E+0,-1.008554E-1
1.328600E+1,1.793950E+0,-1.015129E-1
1.328700E+1,1.794279E+0,-1.031565E-1
1.328800E+1,1.793950E+0,-1.051289E-1
1.328900E+1,1.792964E+0,-1.051289E-1
1.329000E+1,1.793950E+0,-1.067726E-1
1.329100E+1,1.792635E+0,-1.074300E-1
1.329200E+1,1.793293E+0,-1.067726E-1
1.329300E+1,1.791978E+0,-1.061151E-1
1.329400E+1,1.792635E+0,-1.044715E-1
1.329500E+1,1.792635E+0,-1.038140E-1
1.329600E+1,1.792635E+0,-1.015129E-1
1.329700E+1,1.792964E+0,-9.954050E-2
1.329800E+1,1.792635E+0,-9.855430E-2
1.329900E+1,1.792307E+0,-9.723938E-2
1.330000E+1,1.792635E+0,-9.592446E-2
1.330100E+1,1.792307E+0,-9.691065E-2
1.330200E+1,1.791978E+0,-9.723938E-2
1.330300E+1,1.790992E+0,-9.888303E-2
1.330400E+1,1.791649E+0,-1.008554E-1
1.330500E+1,1.791978E+0,-1.015129E-1
1.330600E+1,1.790992E+0,-1.024991E-1
1.330700E+1,1.790992E+0,-1.024991E-1
1.330800E+1,1.790663E+0,-1.031565E-1
1.330900E+1,1.790992E+0,-1.034853E-1
1.331000E+1,1.790663E+0,-1.021703E-1
1.331100E+1,1.790663E+0,-1.005267E-1
1.331200E+1,1.790663E+0,-9.888303E-2
1.331300E+1,1.790663E+0,-9.723938E-2
1.331400E+1,1.790334E+0,-9.592446E-2
1.331500E+1,1.790334E+0,-9.460953E-2
1.331600E+1,1.790334E+0,-9.362334E-2
1.331700E+1,1.790005E+0,-9.296588E-2
1.331800E+1,1.790005E+0,-9.362334E-2
1.331900E+1,1.789677E+0,-9.428080E-2
1.332000E+1,1.789677E+0,-9.559572E-2
1.332100E+1,1.790005E+0,-9.658192E-2
1.332200E+1,1.789348E+0,-9.756811E-2
1.332300E+1,1.789677E+0,-9.888303E-2
1.332400E+1,1.789348E+0,-9.921176E-2
1.332500E+1,1.788691E+0,-9.954050E-2
1.332600E+1,1.789348E+0,-9.921176E-2
1.332700E+1,1.789019E+0,-9.789684E-2
1.332800E+1,1.789677E+0,-9.658192E-2
1.332900E+1,1.788691E+0,-9.395207E-2
1.333000E+1,1.789019E+0,-9.263715E-2
1.333100E+1,1.788691E+0,-9.132222E-2
1.333200E+1,1.789019E+0,-8.934984E-2
1.333300E+1,1.789019E+0,-8.869238E-2
1.333400E+1,1.788691E+0,-8.934984E-2
1.333500E+1,1.788362E+0,-9.000730E-2
1.333600E+1,1.788362E+0,-9.099349E-2
1.333700E+1,1.788362E+0,-9.165095E-2
1.333800E+1,1.788362E+0,-9.296588E-2
1.333900E+1,1.787704E+0,-9.395207E-2
1.334000E+1,1.787704E+0,-9.493826E-2
1.334100E+1,1.788033E+0,-9.493826E-2
1.334200E+1,1.788033E+0,-9.493826E-2
1.334300E+1,1.788362E+0,-9.395207E-2
1.334400E+1,1.788362E+0,-9.230842E-2
1.334500E+1,1.788362E+0,-9.033603E-2
1.334600E+1,1.787704E+0,-8.902111E-2
1.334700E+1,1.788033E+0,-8.639126E-2
1.334800E+1,1.788033E+0,-8.507634E-2
1.334900E+1,1.788362E+0,-8.409014E-2
1.335000E+1,1.787704E+0,-8.343268E-2
1.335100E+1,1.788033E+0,-8.310395E-2
1.335200E+1,1.787047E+0,-8.409014E-2
1.335300E+1,1.787704E+0,-8.474760E-2
1.335400E+1,1.787376E+0,-8.639126E-2
1.335500E+1,1.787704E+0,-8.704872E-2
1.335600E+1,1.787376E+0,-8.704872E-2
1.335700E+1,1.787704E+0,-8.770618E-2
1.335800E+1,1.787376E+0,-8.770618E-2
1.335900E+1,1.788362E+0,-8.704872E-2
1.336000E+1,1.787376E+0,-8.573380E-2
1.336100E+1,1.787376E+0,-8.474760E-2
1.336200E+1,1.788362E+0,-8.211776E-2
1.336300E+1,1.787704E+0,-8.047410E-2
1.336400E+1,1.787704E+0,-7.883045E-2
1.336500E+1,1.786718E+0,-7.685806E-2
1.336600E+1,1.788362E+0,-7.620060E-2
1.336700E+1,1.788033E+0,-7.554314E-2
1.336800E+1,1.787376E+0,-7.685806E-2
1.336900E+1,1.787047E+0,-7.652933E-2
1.337000E+1,1.787704E+0,-7.718679E-2
1.337100E+1,1.787376E+0,-7.883045E-2
1.337200E+1,1.787704E+0,-7.883045E-2
1.337300E+1,1.787376E+0,-7.981664E-2
1.337400E+1,1.787047E+0,-7.981664E-2
1.337500E+1,1.787047E+0,-7.981664E-2
1.337600E+1,1.787376E+0,-7.883045E-2
1.337700E+1,1.787376E+0,-7.751552E-2
1.337800E+1,1.787376E+0,-7.554314E-2
1.337900E+1,1.786718E+0,-7.357075E-2
1.338000E+1,1.788033E+0,-7.159837E-2
1.338100E+1,1.787704E+0,-6.995471E-2
1.338200E+1,1.787376E+0,-6.798233E-2
1.338300E+1,1.787704E+0,-6.732487E-2
1.338400E+1,1.788033E+0,-6.699614E-2
1.338500E+1,1.787704E+0,-6.765360E-2
1.338600E+1,1.787047E+0,-6.831106E-2
1.338700E+1,1.787376E+0,-6.896852E-2
1.338800E+1,1.787704E+0,-6.962598E-2
1.338900E+1,1.787376E+0,-7.061218E-2
1.339000E+1,1.787376E+0,-7.126964E-2
1.339100E+1,1.787047E+0,-7.159837E-2
1.339200E+1,1.787047E+0,-7.126964E-2
1.339300E+1,1.787704E+0,-6.929725E-2
1.339400E+1,1.787704E+0,-6.863979E-2
1.339500E+1,1.787704E+0,-6.666741E-2
1.339600E+1,1.787704E+0,-6.403756E-2
1.339700E+1,1.787704E+0,-6.272263E-2
1.339800E+1,1.788033E+0,-6.140771E-2
1.339900E+1,1.788033E+0,-5.976406E-2
1.340000E+1,1.787704E+0,-5.910659E-2
1.340100E+1,1.787376E+0,-5.910659E-2
1.340200E+1,1.787376E+0,-5.943533E-2
1.340300E+1,1.787376E+0,-6.009279E-2
1.340400E+1,1.788033E+0,-6.107898E-2
1.340500E+1,1.787704E+0,-6.239390E-2
1.340600E+1,1.787704E+0,-6.370883E-2
1.340700E+1,1.787376E+0,-6.403756E-2
1.340800E+1,1.787376E+0,-6.370883E-2
1.340900E+1,1.787047E+0,-6.305137E-2
1.341000E+1,1.788691E+0,-6.272263E-2
1.341100E+1,1.788033E+0,-6.075025E-2
1.341200E+1,1.787704E+0,-5.877786E-2
1.341300E+1,1.788362E+0,-5.746294E-2
1.341400E+1,1.789019E+0,-5.450436E-2
1.341500E+1,1.788362E+0,-5.318944E-2
1.341600E+1,1.788362E+0,-5.154578E-2
1.341700E+1,1.788691E+0,-5.253198E-2
1.341800E+1,1.787376E+0,-5.220325E-2
1.341900E+1,1.788691E+0,-5.351817E-2
1.342000E+1,1.788691E+0,-5.384690E-2
1.342100E+1,1.788362E+0,-5.581929E-2
1.342200E+1,1.788362E+0,-5.713421E-2
1.342300E+1,1.788033E+0,-5.713421E-2
1.342400E+1,1.788362E+0,-5.746294E-2
1.342500E+1,1.789019E+0,-5.779167E-2
1.342600E+1,1.788691E+0,-5.647675E-2
1.342700E+1,1.788691E+0,-5.516182E-2
1.342800E+1,1.788362E+0,-5.318944E-2
1.342900E+1,1.789019E+0,-5.088832E-2
1.343000E+1,1.788691E+0,-4.858721E-2
1.343100E+1,1.788691E+0,-4.760101E-2
1.343200E+1,1.788691E+0,-4.628609E-2
