Time (s), AI0 (V) 
7.300000E-1,9.471517E+0
7.310000E-1,9.471846E+0
7.320000E-1,9.471846E+0
7.330000E-1,9.472175E+0
7.340000E-1,9.471517E+0
7.350000E-1,9.472175E+0
7.360000E-1,9.471189E+0
7.370000E-1,9.472175E+0
7.380000E-1,9.472832E+0
7.390000E-1,9.471846E+0
7.400000E-1,9.471846E+0
7.410000E-1,9.471517E+0
7.420000E-1,9.471517E+0
7.430000E-1,9.472504E+0
7.440000E-1,9.472504E+0
7.450000E-1,9.472175E+0
7.460000E-1,9.471189E+0
7.470000E-1,9.472832E+0
7.480000E-1,9.472175E+0
7.490000E-1,9.472832E+0
7.500000E-1,9.472832E+0
7.510000E-1,9.473161E+0
7.520000E-1,9.471517E+0
7.530000E-1,9.471846E+0
7.540000E-1,9.471517E+0
7.550000E-1,9.472175E+0
7.560000E-1,9.473161E+0
7.570000E-1,9.473490E+0
7.580000E-1,9.472504E+0
7.590000E-1,9.472832E+0
7.600000E-1,9.472175E+0
7.610000E-1,9.473490E+0
7.620000E-1,9.472175E+0
7.630000E-1,9.471846E+0
7.640000E-1,9.471846E+0
7.650000E-1,9.471517E+0
7.660000E-1,9.472504E+0
7.670000E-1,9.472504E+0
7.680000E-1,9.471517E+0
7.690000E-1,9.473490E+0
7.700000E-1,9.472832E+0
7.710000E-1,9.472832E+0
7.720000E-1,9.472175E+0
7.730000E-1,9.472504E+0
7.740000E-1,9.473819E+0
7.750000E-1,9.471846E+0
7.760000E-1,9.472504E+0
7.770000E-1,9.473161E+0
7.780000E-1,9.474147E+0
7.790000E-1,9.471517E+0
7.800000E-1,9.471517E+0
7.810000E-1,9.474147E+0
7.820000E-1,9.473161E+0
7.830000E-1,9.472504E+0
7.840000E-1,9.472504E+0
7.850000E-1,9.475134E+0
7.860000E-1,9.473819E+0
7.870000E-1,9.473161E+0
7.880000E-1,9.472832E+0
7.890000E-1,9.472175E+0
7.900000E-1,9.472175E+0
7.910000E-1,9.472175E+0
7.920000E-1,9.473161E+0
7.930000E-1,9.471846E+0
7.940000E-1,9.472175E+0
7.950000E-1,9.472504E+0
7.960000E-1,9.473490E+0
7.970000E-1,9.472504E+0
7.980000E-1,9.473161E+0
7.990000E-1,9.473161E+0
8.000000E-1,9.473161E+0
8.010000E-1,9.472175E+0
8.020000E-1,9.473490E+0
8.030000E-1,9.472832E+0
8.040000E-1,9.472832E+0
8.050000E-1,9.474805E+0
8.060000E-1,9.472832E+0
8.070000E-1,9.468559E+0
8.080000E-1,9.473161E+0
8.090000E-1,9.472504E+0
8.100000E-1,9.473161E+0
8.110000E-1,9.472832E+0
8.120000E-1,9.474147E+0
8.130000E-1,9.472175E+0
8.140000E-1,9.473161E+0
8.150000E-1,9.471517E+0
8.160000E-1,9.471846E+0
8.170000E-1,9.471189E+0
8.180000E-1,9.472175E+0
8.190000E-1,9.472175E+0
